machineid,datasetid,queryid,compilerid,layoutid,implementationid,timeid,runtime
3,0,1,6,11,3,41,1.541233
3,0,1,6,12,3,41,1.577828
3,0,1,6,12,3,41,1.57028
3,0,1,6,12,3,41,1.570199
3,0,1,6,12,3,41,1.570354
3,0,1,6,12,3,41,1.570263
3,0,1,6,13,3,41,1.217205
3,0,1,6,13,3,41,1.217019
3,0,1,6,13,3,41,1.216691
3,0,1,6,13,3,41,1.217126
3,0,1,6,13,3,41,1.216744
3,1,1,6,9999,2,41,0.621953
3,1,1,6,9999,2,41,0.621712
3,1,1,6,9999,2,41,0.621652
3,1,1,6,9999,2,41,0.621593
3,1,1,6,9999,2,41,0.621637
3,1,1,6,2,2,41,0.682432
3,1,1,6,2,2,41,0.676775
3,1,1,6,2,2,41,0.676364
3,1,1,6,2,2,41,0.676382
3,1,1,6,2,2,41,0.676325
3,1,1,6,3,2,41,0.635303
3,1,1,6,3,2,41,0.635007
3,1,1,6,3,2,41,0.635008
3,1,1,6,3,2,41,0.639934
3,1,1,6,3,2,41,0.634816
3,1,1,6,4,2,41,0.630009
3,1,1,6,4,2,41,0.629679
3,1,1,6,4,2,41,0.629536
3,1,1,6,4,2,41,0.62967
3,1,1,6,4,2,41,0.62959
3,1,1,6,5,2,41,0.654208
3,1,1,6,5,2,41,0.65393
3,1,1,6,5,2,41,0.654041
3,1,1,6,5,2,41,0.653997
3,1,1,6,5,2,41,0.65382
3,1,1,6,6,2,41,0.666811
3,1,1,6,6,2,41,0.666571
3,1,1,6,6,2,41,0.666179
3,1,1,6,6,2,41,0.666719
3,1,1,6,6,2,41,0.66652
3,1,1,6,7,2,41,0.847724
3,1,1,6,7,2,41,0.853423
3,1,1,6,7,2,41,0.847505
3,1,1,6,7,2,41,0.847012
3,1,1,6,7,2,41,0.847126
3,1,1,6,8,2,41,1.061867
3,1,1,6,8,2,41,1.061801
3,1,1,6,8,2,41,1.06663
3,1,1,6,8,2,41,1.0619
3,1,1,6,8,2,41,1.061534
3,1,1,6,9,2,41,1.063929
3,1,1,6,9,2,41,1.063751
3,1,1,6,9,2,41,1.069443
3,1,1,6,9,2,41,1.06364
3,1,1,6,9,2,41,1.063589
3,1,1,6,10,2,41,1.139721
3,1,1,6,10,2,41,1.139503
3,1,1,6,10,2,41,1.143823
3,1,1,6,10,2,41,1.139525
3,1,1,6,10,2,41,1.139641
3,1,1,6,11,2,41,0.827344
3,1,1,6,11,2,41,0.827001
3,1,1,6,11,2,41,0.826869
3,1,1,6,11,2,41,0.826937
3,1,1,6,11,2,41,0.827327
3,1,1,6,12,2,41,0.832255
3,1,1,6,12,2,41,0.831743
3,1,1,6,12,2,41,0.831854
3,1,1,6,12,2,41,0.831581
3,1,1,6,12,2,41,0.836276
3,1,1,6,13,2,41,0.832577
3,1,1,6,13,2,41,0.832499
3,1,1,6,13,2,41,0.832423
3,1,1,6,13,2,41,0.832283
3,1,1,6,13,2,41,0.832228
3,1,1,6,9999,3,41,0.745004
3,1,1,6,9999,3,41,0.744521
3,1,1,6,9999,3,41,0.744601
3,1,1,6,9999,3,41,0.744497
3,1,1,6,9999,3,41,0.744516
3,1,1,6,2,3,41,0.758871
3,1,1,6,2,3,41,0.758151
3,1,1,6,2,3,41,0.758019
3,1,1,6,2,3,41,0.758013
3,1,1,6,2,3,41,0.758115
3,1,1,6,3,3,41,0.637372
3,1,1,6,3,3,41,0.642106
3,1,1,6,3,3,41,0.63666
3,1,1,6,3,3,41,0.63634
3,1,1,6,3,3,41,0.636505
3,1,1,6,4,3,41,0.629415
3,1,1,6,4,3,41,0.629048
3,1,1,6,4,3,41,0.628795
3,1,1,6,4,3,41,0.628837
3,1,1,6,4,3,41,0.629135
3,1,1,6,5,3,41,0.656159
3,1,1,6,5,3,41,0.655819
3,1,1,6,5,3,41,0.655797
3,1,1,6,5,3,41,0.655709
3,1,1,6,5,3,41,0.655777
3,1,1,6,6,3,41,0.650686
3,1,1,6,6,3,41,0.65052
3,1,1,6,6,3,41,0.650377
3,1,1,6,6,3,41,0.650396
3,1,1,6,6,3,41,0.650375
3,1,1,6,7,3,41,0.826003
3,1,1,6,7,3,41,0.825433
3,1,1,6,7,3,41,0.825425
3,1,1,6,7,3,41,0.825348
3,1,1,6,7,3,41,0.825399
3,1,1,6,8,3,41,1.069445
3,1,1,6,8,3,41,1.063602
3,1,1,6,8,3,41,1.063699
3,1,1,6,8,3,41,1.063559
3,1,1,6,8,3,41,1.063605
3,1,1,6,9,3,41,1.068956
3,1,1,6,9,3,41,1.063587
3,1,1,6,9,3,41,1.063634
3,1,1,6,9,3,41,1.063486
3,1,1,6,9,3,41,1.063612
3,1,1,6,10,3,41,1.122057
3,1,1,6,10,3,41,1.116579
3,1,1,6,10,3,41,1.116429
3,1,1,6,10,3,41,1.116396
3,1,1,6,10,3,41,1.116381
3,1,1,6,11,3,41,0.841461
3,1,1,6,11,3,41,0.835654
3,1,1,6,11,3,41,0.836317
3,1,1,6,11,3,41,0.836429
3,1,1,6,11,3,41,0.836193
3,1,1,6,12,3,41,0.828333
3,1,1,6,12,3,41,0.83235
3,1,1,6,12,3,41,0.826818
3,1,1,6,12,3,41,0.827327
3,1,1,6,12,3,41,0.82724
3,1,1,6,13,3,41,0.834198
3,1,1,6,13,3,41,0.833735
3,1,1,6,13,3,41,0.834144
3,1,1,6,13,3,41,0.83815
3,1,1,6,13,3,41,0.832898
3,2,1,6,9999,2,41,0.610448
3,2,1,6,9999,2,41,0.61017
3,2,1,6,9999,2,41,0.610218
3,2,1,6,9999,2,41,0.610169
3,2,1,6,9999,2,41,0.610173
3,2,1,6,2,2,41,0.832815
3,2,1,6,2,2,41,0.828515
3,2,1,6,2,2,41,0.824576
3,2,1,6,2,2,41,0.843619
3,2,1,6,2,2,41,0.837641
3,2,1,6,3,2,41,0.611676
3,2,1,6,3,2,41,0.611181
3,2,1,6,3,2,41,0.611247
3,2,1,6,3,2,41,0.611046
3,2,1,6,3,2,41,0.611263
3,2,1,6,4,2,41,0.609134
3,2,1,6,4,2,41,0.608975
3,2,1,6,4,2,41,0.608701
3,2,1,6,4,2,41,0.608746
3,2,1,6,4,2,41,0.608827
3,2,1,6,5,2,41,0.618004
3,2,1,6,5,2,41,0.617678
3,2,1,6,5,2,41,0.617745
3,2,1,6,5,2,41,0.617616
3,2,1,6,5,2,41,0.617596
3,2,1,6,6,2,41,0.730898
3,2,1,6,6,2,41,0.730514
3,2,1,6,6,2,41,0.730657
3,2,1,6,6,2,41,0.730554
3,2,1,6,6,2,41,0.730494
3,2,1,6,7,2,41,0.739226
3,2,1,6,7,2,41,0.738486
3,2,1,6,7,2,41,0.738372
3,2,1,6,7,2,41,0.738527
3,2,1,6,7,2,41,0.738514
3,2,1,6,8,2,41,0.809882
3,2,1,6,8,2,41,0.809838
3,2,1,6,8,2,41,0.809846
3,2,1,6,8,2,41,0.809667
3,2,1,6,8,2,41,0.809804
3,2,1,6,9,2,41,0.810685
3,2,1,6,9,2,41,0.810374
3,2,1,6,9,2,41,0.814882
3,2,1,6,9,2,41,0.810046
3,2,1,6,9,2,41,0.810054
3,2,1,6,10,2,41,0.836554
3,2,1,6,10,2,41,0.836326
3,2,1,6,10,2,41,0.836195
3,2,1,6,10,2,41,0.836552
3,2,1,6,10,2,41,0.84059
3,2,1,6,11,2,41,0.828372
3,2,1,6,11,2,41,0.82823
3,2,1,6,11,2,41,0.828095
3,2,1,6,11,2,41,0.827972
3,2,1,6,11,2,41,0.828067
3,2,1,6,12,2,41,0.831004
3,2,1,6,12,2,41,0.831083
3,2,1,6,12,2,41,0.831055
3,2,1,6,12,2,41,0.830815
3,2,1,6,12,2,41,0.830902
3,2,1,6,13,2,41,0.825339
3,2,1,6,13,2,41,0.825575
3,2,1,6,13,2,41,0.825459
3,2,1,6,13,2,41,0.825464
3,2,1,6,13,2,41,0.82531
3,2,1,6,9999,3,41,0.622166
3,2,1,6,9999,3,41,0.621664
3,2,1,6,9999,3,41,0.621535
3,2,1,6,9999,3,41,0.621661
3,2,1,6,9999,3,41,0.621682
3,2,1,6,2,3,41,0.620858
3,2,1,6,2,3,41,0.620518
3,2,1,6,2,3,41,0.620368
3,2,1,6,2,3,41,0.620413
3,2,1,6,2,3,41,0.620515
3,2,1,6,3,3,41,0.615364
3,2,1,6,3,3,41,0.614877
3,2,1,6,3,3,41,0.614582
3,2,1,6,3,3,41,0.614555
3,2,1,6,3,3,41,0.614757
3,2,1,6,4,3,41,0.610098
3,2,1,6,4,3,41,0.609728
3,2,1,6,4,3,41,0.610182
3,2,1,6,4,3,41,0.609765
3,2,1,6,4,3,41,0.614067
3,2,1,6,5,3,41,0.605866
3,2,1,6,5,3,41,0.605754
3,2,1,6,5,3,41,0.60538
3,2,1,6,5,3,41,0.605407
3,2,1,6,5,3,41,0.60543
3,2,1,6,6,3,41,0.704811
3,2,1,6,6,3,41,0.704708
3,2,1,6,6,3,41,0.704365
3,2,1,6,6,3,41,0.704382
3,2,1,6,6,3,41,0.704451
3,2,1,6,7,3,41,0.692471
3,2,1,6,7,3,41,0.692099
3,2,1,6,7,3,41,0.696345
3,2,1,6,7,3,41,0.691852
3,2,1,6,7,3,41,0.691301
3,2,1,6,8,3,41,0.776079
3,2,1,6,8,3,41,0.775758
3,2,1,6,8,3,41,0.775634
3,2,1,6,8,3,41,0.775499
3,2,1,6,8,3,41,0.775564
3,2,1,6,9,3,41,0.796721
3,2,1,6,9,3,41,0.796332
3,2,1,6,9,3,41,0.796537
3,2,1,6,9,3,41,0.796518
3,2,1,6,9,3,41,0.796408
3,2,1,6,10,3,41,0.84071
3,2,1,6,10,3,41,0.840654
3,2,1,6,10,3,41,0.840708
3,2,1,6,10,3,41,0.840405
3,2,1,6,10,3,41,0.840654
3,2,1,6,11,3,41,0.840923
3,2,1,6,11,3,41,0.835556
3,2,1,6,11,3,41,0.836312
3,2,1,6,11,3,41,0.836169
3,2,1,6,11,3,41,0.836057
3,2,1,6,12,3,41,0.835546
3,2,1,6,12,3,41,0.835181
3,2,1,6,12,3,41,0.83494
3,2,1,6,12,3,41,0.838782
3,2,1,6,12,3,41,0.833702
3,2,1,6,13,3,41,0.833625
3,2,1,6,13,3,41,0.833378
3,2,1,6,13,3,41,0.833514
3,2,1,6,13,3,41,0.833435
3,2,1,6,13,3,41,0.833386
3,0,0,7,9999,2,42,0.972666
3,0,0,7,9999,2,42,0.972898
3,0,0,7,9999,2,42,0.977162
3,0,0,7,9999,2,42,0.972459
3,0,0,7,9999,2,42,0.972556
3,0,0,7,2,2,42,1.277112
3,0,0,7,2,2,42,1.277013
3,0,0,7,2,2,42,1.276917
3,0,0,7,2,2,42,1.276964
3,0,0,7,2,2,42,1.277
3,0,0,7,3,2,42,1.310563
3,0,0,7,3,2,42,1.310624
3,0,0,7,3,2,42,1.310431
3,0,0,7,3,2,42,1.310483
3,0,0,7,3,2,42,1.310535
3,0,0,7,4,2,42,1.331321
3,0,0,7,4,2,42,1.331229
3,0,0,7,4,2,42,1.330966
3,0,0,7,4,2,42,1.330919
3,0,0,7,4,2,42,1.33106
3,0,0,7,5,2,42,0.823851
3,0,0,7,5,2,42,0.823545
3,0,0,7,5,2,42,0.82365
3,0,0,7,5,2,42,0.823502
3,0,0,7,5,2,42,0.823723
3,0,0,7,6,2,42,0.699251
3,0,0,7,6,2,42,0.698875
3,0,0,7,6,2,42,0.698755
3,0,0,7,6,2,42,0.698857
3,0,0,7,6,2,42,0.698853
3,0,0,7,7,2,42,0.652587
3,0,0,7,7,2,42,0.651785
3,0,0,7,7,2,42,0.651722
3,0,0,7,7,2,42,0.651784
3,0,0,7,7,2,42,0.651755
3,0,0,7,8,2,42,0.815299
3,0,0,7,8,2,42,0.814002
3,0,0,7,8,2,42,0.814428
3,0,0,7,8,2,42,0.815129
3,0,0,7,8,2,42,0.81507
3,0,0,7,9,2,42,0.89915
3,0,0,7,9,2,42,0.903476
3,0,0,7,9,2,42,0.898408
3,0,0,7,9,2,42,0.89849
3,0,0,7,9,2,42,0.898257
3,0,0,7,10,2,42,1.065285
3,0,0,7,10,2,42,1.06487
3,0,0,7,10,2,42,1.064819
3,0,0,7,10,2,42,1.064965
3,0,0,7,10,2,42,1.064772
3,0,0,7,11,2,42,1.06592
3,0,0,7,11,2,42,1.065958
3,0,0,7,11,2,42,1.065891
3,0,0,7,11,2,42,1.066033
3,0,0,7,11,2,42,1.065963
3,0,0,7,12,2,42,1.149821
3,0,0,7,12,2,42,1.154632
3,0,0,7,12,2,42,1.150905
3,0,0,7,12,2,42,1.150724
3,0,0,7,12,2,42,1.150094
3,0,0,7,13,2,42,0.829754
3,0,0,7,13,2,42,0.829472
3,0,0,7,13,2,42,0.829399
3,0,0,7,13,2,42,0.829556
3,0,0,7,13,2,42,0.829438
3,0,0,7,9999,3,42,4.098898
3,0,0,7,9999,3,42,4.098253
3,0,0,7,9999,3,42,4.098321
3,0,0,7,9999,3,42,4.098319
3,0,0,7,9999,3,42,4.098312
3,0,0,7,2,3,42,3.130555
3,0,0,7,2,3,42,3.130339
3,0,0,7,2,3,42,3.1305
3,0,0,7,2,3,42,3.1297
3,0,0,7,2,3,42,3.130674
3,0,0,7,3,3,42,2.581882
3,0,0,7,3,3,42,2.581586
3,0,0,7,3,3,42,2.581543
3,0,0,7,3,3,42,2.581586
3,0,0,7,3,3,42,2.581468
3,0,0,7,4,3,42,1.395807
3,0,0,7,4,3,42,1.395667
3,0,0,7,4,3,42,1.395638
3,0,0,7,4,3,42,1.39564
3,0,0,7,4,3,42,1.395728
3,0,0,7,5,3,42,0.930898
3,0,0,7,5,3,42,0.930532
3,0,0,7,5,3,42,0.930686
3,0,0,7,5,3,42,0.930581
3,0,0,7,5,3,42,0.93049
3,0,0,7,6,3,42,0.722302
3,0,0,7,6,3,42,0.721977
3,0,0,7,6,3,42,0.721831
3,0,0,7,6,3,42,0.721906
3,0,0,7,6,3,42,0.721869
3,0,0,7,7,3,42,0.702622
3,0,0,7,7,3,42,0.702573
3,0,0,7,7,3,42,0.702138
3,0,0,7,7,3,42,0.702215
3,0,0,7,7,3,42,0.702236
3,0,0,7,8,3,42,0.699539
3,0,0,7,8,3,42,0.698856
3,0,0,7,8,3,42,0.698656
3,0,0,7,8,3,42,0.698693
3,0,0,7,8,3,42,0.698802
3,0,0,7,9,3,42,0.894395
3,0,0,7,9,3,42,0.89407
3,0,0,7,9,3,42,0.894106
3,0,0,7,9,3,42,0.894009
3,0,0,7,9,3,42,0.894067
3,0,0,7,10,3,42,1.070076
3,0,0,7,10,3,42,1.069813
3,0,0,7,10,3,42,1.069799
3,0,0,7,10,3,42,1.069634
3,0,0,7,10,3,42,1.069468
3,0,0,7,11,3,42,1.063607
3,0,0,7,11,3,42,1.063402
3,0,0,7,11,3,42,1.063579
3,0,0,7,11,3,42,1.063568
3,0,0,7,11,3,42,1.063442
3,0,0,7,12,3,42,1.090376
3,0,0,7,12,3,42,1.090197
3,0,0,7,12,3,42,1.090073
3,0,0,7,12,3,42,1.090141
3,0,0,7,12,3,42,1.090098
3,0,0,7,13,3,42,0.830415
3,0,0,7,13,3,42,0.830069
3,0,0,7,13,3,42,0.829774
3,0,0,7,13,3,42,0.831653
3,0,0,7,13,3,42,0.828793
3,1,0,7,9999,2,43,1.176446
3,1,0,7,9999,2,43,1.176292
3,1,0,7,9999,2,43,1.176114
3,1,0,7,9999,2,43,1.176065
3,1,0,7,9999,2,43,1.184421
3,1,0,7,2,2,43,0.659601
3,1,0,7,2,2,43,0.659359
3,1,0,7,2,2,43,0.659277
3,1,0,7,2,2,43,0.659099
3,1,0,7,2,2,43,0.659128
3,1,0,7,3,2,43,0.655896
3,1,0,7,3,2,43,0.655633
3,1,0,7,3,2,43,0.655695
3,1,0,7,3,2,43,0.65548
3,1,0,7,3,2,43,0.655612
3,1,0,7,4,2,43,1.103611
3,1,0,7,4,2,43,1.103405
3,1,0,7,4,2,43,1.103525
3,1,0,7,4,2,43,1.103449
3,1,0,7,4,2,43,1.103442
3,1,0,7,5,2,43,1.008342
3,1,0,7,5,2,43,1.008064
3,1,0,7,5,2,43,1.008387
3,1,0,7,5,2,43,1.008044
3,1,0,7,5,2,43,1.008105
3,1,0,7,6,2,43,1.069729
3,1,0,7,6,2,43,1.064081
3,1,0,7,6,2,43,1.063961
3,1,0,7,6,2,43,1.06388
3,1,0,7,6,2,43,1.063872
3,1,0,7,7,2,43,1.241173
3,1,0,7,7,2,43,1.233674
3,1,0,7,7,2,43,1.233841
3,1,0,7,7,2,43,1.233428
3,1,0,7,7,2,43,1.233824
3,1,0,7,8,2,43,1.353878
3,1,0,7,8,2,43,1.353367
3,1,0,7,8,2,43,1.353458
3,1,0,7,8,2,43,1.353626
3,1,0,7,8,2,43,1.353447
3,1,0,7,9,2,43,1.355787
3,1,0,7,9,2,43,1.355307
3,1,0,7,9,2,43,1.355246
3,1,0,7,9,2,43,1.355306
3,1,0,7,9,2,43,1.3553
3,1,0,7,10,2,43,1.36181
3,1,0,7,10,2,43,1.361204
3,1,0,7,10,2,43,1.361531
3,1,0,7,10,2,43,1.361474
3,1,0,7,10,2,43,1.36315
3,1,0,7,11,2,43,0.954135
3,1,0,7,11,2,43,0.953933
3,1,0,7,11,2,43,0.953843
3,1,0,7,11,2,43,0.953827
3,1,0,7,11,2,43,0.953773
3,1,0,7,12,2,43,0.936814
3,1,0,7,12,2,43,0.936327
3,1,0,7,12,2,43,0.936404
3,1,0,7,12,2,43,0.936378
3,1,0,7,12,2,43,0.936245
3,1,0,7,13,2,43,0.928387
3,1,0,7,13,2,43,0.928325
3,1,0,7,13,2,43,0.92818
3,1,0,7,13,2,43,0.928251
3,1,0,7,13,2,43,0.928227
3,1,0,7,9999,3,43,1.076445
3,1,0,7,9999,3,43,1.07627
3,1,0,7,9999,3,43,1.076195
3,1,0,7,9999,3,43,1.076227
3,1,0,7,9999,3,43,1.076312
3,1,0,7,2,3,43,0.930917
3,1,0,7,2,3,43,0.930575
3,1,0,7,2,3,43,0.930676
3,1,0,7,2,3,43,0.930588
3,1,0,7,2,3,43,0.930822
3,1,0,7,3,3,43,1.678898
3,1,0,7,3,3,43,1.678783
3,1,0,7,3,3,43,1.678901
3,1,0,7,3,3,43,1.6789
3,1,0,7,3,3,43,1.678906
3,1,0,7,4,3,43,1.316826
3,1,0,7,4,3,43,1.319711
3,1,0,7,4,3,43,1.320787
3,1,0,7,4,3,43,1.326613
3,1,0,7,4,3,43,1.325564
3,1,0,7,5,3,43,1.029463
3,1,0,7,5,3,43,1.029334
3,1,0,7,5,3,43,1.029269
3,1,0,7,5,3,43,1.029337
3,1,0,7,5,3,43,1.029124
3,1,0,7,6,3,43,0.982705
3,1,0,7,6,3,43,0.982495
3,1,0,7,6,3,43,0.982372
3,1,0,7,6,3,43,0.982594
3,1,0,7,6,3,43,0.982062
3,1,0,7,7,3,43,1.240046
3,1,0,7,7,3,43,1.239934
3,1,0,7,7,3,43,1.24003
3,1,0,7,7,3,43,1.239935
3,1,0,7,7,3,43,1.240375
3,1,0,7,8,3,43,1.354241
3,1,0,7,8,3,43,1.354028
3,1,0,7,8,3,43,1.354043
3,1,0,7,8,3,43,1.359304
3,1,0,7,8,3,43,1.353847
3,1,0,7,9,3,43,1.363748
3,1,0,7,9,3,43,1.363477
3,1,0,7,9,3,43,1.370144
3,1,0,7,9,3,43,1.363372
3,1,0,7,9,3,43,1.363258
3,1,0,7,10,3,43,1.396961
3,1,0,7,10,3,43,1.402284
3,1,0,7,10,3,43,1.396068
3,1,0,7,10,3,43,1.396181
3,1,0,7,10,3,43,1.395975
3,1,0,7,11,3,43,0.953846
3,1,0,7,11,3,43,0.947339
3,1,0,7,11,3,43,0.947947
3,1,0,7,11,3,43,0.947979
3,1,0,7,11,3,43,0.947974
3,1,0,7,12,3,43,0.940766
3,1,0,7,12,3,43,0.946867
3,1,0,7,12,3,43,0.939758
3,1,0,7,12,3,43,0.940102
3,1,0,7,12,3,43,0.940025
3,1,0,7,13,3,43,0.938531
3,1,0,7,13,3,43,0.938361
3,1,0,7,13,3,43,0.945987
3,1,0,7,13,3,43,0.937212
3,1,0,7,13,3,43,0.937845
3,2,0,7,9999,2,43,0.655922
3,2,0,7,9999,2,43,0.655573
3,2,0,7,9999,2,43,0.655478
3,2,0,7,9999,2,43,0.655461
3,2,0,7,9999,2,43,0.655537
3,2,0,7,2,2,43,0.608005
3,2,0,7,2,2,43,0.611621
3,2,0,7,2,2,43,0.607274
3,2,0,7,2,2,43,0.607118
3,2,0,7,2,2,43,0.606867
3,2,0,7,3,2,43,0.623046
3,2,0,7,3,2,43,0.622766
3,2,0,7,3,2,43,0.622621
3,2,0,7,3,2,43,0.622644
3,2,0,7,3,2,43,0.6226
3,2,0,7,4,2,43,0.707308
3,2,0,7,4,2,43,0.707157
3,2,0,7,4,2,43,0.706955
3,2,0,7,4,2,43,0.707055
3,2,0,7,4,2,43,0.70711
3,2,0,7,5,2,43,0.818344
3,2,0,7,5,2,43,0.817389
3,2,0,7,5,2,43,0.81766
3,2,0,7,5,2,43,0.817397
3,2,0,7,5,2,43,0.817403
3,2,0,7,6,2,43,0.937077
3,2,0,7,6,2,43,0.931154
3,2,0,7,6,2,43,0.930943
3,2,0,7,6,2,43,0.93094
3,2,0,7,6,2,43,0.930893
3,2,0,7,7,2,43,1.145639
3,2,0,7,7,2,43,1.151668
3,2,0,7,7,2,43,1.145569
3,2,0,7,7,2,43,1.145233
3,2,0,7,7,2,43,1.145188
3,2,0,7,8,2,43,1.145867
3,2,0,7,8,2,43,1.151011
3,2,0,7,8,2,43,1.145476
3,2,0,7,8,2,43,1.145426
3,2,0,7,8,2,43,1.145267
3,2,0,7,9,2,43,1.241425
3,2,0,7,9,2,43,1.245538
3,2,0,7,9,2,43,1.241189
3,2,0,7,9,2,43,1.241109
3,2,0,7,9,2,43,1.240936
3,2,0,7,10,2,43,0.886429
3,2,0,7,10,2,43,0.887511
3,2,0,7,10,2,43,0.886493
3,2,0,7,10,2,43,0.88136
3,2,0,7,10,2,43,0.881276
3,2,0,7,11,2,43,0.894794
3,2,0,7,11,2,43,0.894233
3,2,0,7,11,2,43,0.894373
3,2,0,7,11,2,43,0.898571
3,2,0,7,11,2,43,0.893445
3,2,0,7,12,2,43,0.891816
3,2,0,7,12,2,43,0.891674
3,2,0,7,12,2,43,0.891708
3,2,0,7,12,2,43,0.891424
3,2,0,7,12,2,43,0.891559
3,2,0,7,13,2,43,0.885638
3,2,0,7,13,2,43,0.885394
3,2,0,7,13,2,43,0.885455
3,2,0,7,13,2,43,0.885344
3,2,0,7,13,2,43,0.885386
3,2,0,7,9999,3,43,0.632442
3,2,0,7,9999,3,43,0.631697
3,2,0,7,9999,3,43,0.63159
3,2,0,7,9999,3,43,0.631806
3,2,0,7,9999,3,43,0.631625
3,2,0,7,2,3,43,0.63696
3,2,0,7,2,3,43,0.636516
3,2,0,7,2,3,43,0.641153
3,2,0,7,2,3,43,0.636447
3,2,0,7,2,3,43,0.635932
3,2,0,7,3,3,43,0.614044
3,2,0,7,3,3,43,0.613776
3,2,0,7,3,3,43,0.613662
3,2,0,7,3,3,43,0.613568
3,2,0,7,3,3,43,0.613605
3,2,0,7,4,3,43,0.754718
3,2,0,7,4,3,43,0.754345
3,2,0,7,4,3,43,0.754449
3,2,0,7,4,3,43,0.754439
3,2,0,7,4,3,43,0.75433
3,2,0,7,5,3,43,0.82687
3,2,0,7,5,3,43,0.825227
3,2,0,7,5,3,43,0.825887
3,2,0,7,5,3,43,0.825216
3,2,0,7,5,3,43,0.827483
3,2,0,7,6,3,43,0.940468
3,2,0,7,6,3,43,0.944564
3,2,0,7,6,3,43,0.938451
3,2,0,7,6,3,43,0.938158
3,2,0,7,6,3,43,0.938066
3,2,0,7,7,3,43,1.14601
3,2,0,7,7,3,43,1.145759
3,2,0,7,7,3,43,1.15027
3,2,0,7,7,3,43,1.145588
3,2,0,7,7,3,43,1.145437
3,2,0,7,8,3,43,1.164027
3,2,0,7,8,3,43,1.163655
3,2,0,7,8,3,43,1.168845
3,2,0,7,8,3,43,1.163456
3,2,0,7,8,3,43,1.163278
3,2,0,7,9,3,43,1.241469
3,2,0,7,9,3,43,1.241202
3,2,0,7,9,3,43,1.245387
3,2,0,7,9,3,43,1.24081
3,2,0,7,9,3,43,1.240923
3,2,0,7,10,3,43,0.898934
3,2,0,7,10,3,43,0.898486
3,2,0,7,10,3,43,0.903347
3,2,0,7,10,3,43,0.897567
3,2,0,7,10,3,43,0.8982
3,2,0,7,11,3,43,0.857631
3,2,0,7,11,3,43,0.857288
3,2,0,7,11,3,43,0.857448
3,2,0,7,11,3,43,0.857437
3,2,0,7,11,3,43,0.861791
3,2,0,7,12,3,43,0.858784
3,2,0,7,12,3,43,0.858654
3,2,0,7,12,3,43,0.858805
3,2,0,7,12,3,43,0.858674
3,2,0,7,12,3,43,0.858489
3,2,0,7,13,3,43,0.859294
3,2,0,7,13,3,43,0.859092
3,2,0,7,13,3,43,0.859077
3,2,0,7,13,3,43,0.859075
3,2,0,7,13,3,43,0.859273
3,0,1,7,9999,2,44,1.094227
3,0,1,7,9999,2,44,1.095575
3,0,1,7,9999,2,44,1.094099
3,0,1,7,9999,2,44,1.093869
3,0,1,7,9999,2,44,1.094449
3,0,1,7,2,2,44,2.985434
3,0,1,7,2,2,44,2.985583
3,0,1,7,2,2,44,2.985288
3,0,1,7,2,2,44,2.98535
3,0,1,7,2,2,44,2.985345
3,0,1,7,3,2,44,2.454936
3,0,1,7,3,2,44,2.454284
3,0,1,7,3,2,44,2.454824
3,0,1,7,3,2,44,2.454962
3,0,1,7,3,2,44,2.454011
3,0,1,7,4,2,44,1.767402
3,0,1,7,4,2,44,1.767128
3,0,1,7,4,2,44,1.767131
3,0,1,7,4,2,44,1.76715
3,0,1,7,4,2,44,1.76741
3,0,1,7,5,2,44,1.961415
3,0,1,7,5,2,44,1.95936
3,0,1,7,5,2,44,1.963444
3,0,1,7,5,2,44,1.959913
3,0,1,7,5,2,44,1.966863
3,0,1,7,6,2,44,1.860219
3,0,1,7,6,2,44,1.860131
3,0,1,7,6,2,44,1.860252
3,0,1,7,6,2,44,1.860119
3,0,1,7,6,2,44,1.860574
3,0,1,7,7,2,44,1.854925
3,0,1,7,7,2,44,1.854755
3,0,1,7,7,2,44,1.855357
3,0,1,7,7,2,44,1.85501
3,0,1,7,7,2,44,1.85542
3,0,1,7,8,2,44,1.876101
3,0,1,7,8,2,44,1.867104
3,0,1,7,8,2,44,1.867004
3,0,1,7,8,2,44,1.867012
3,0,1,7,8,2,44,1.867001
3,0,1,7,9,2,44,1.886814
3,0,1,7,9,2,44,1.886768
3,0,1,7,9,2,44,1.886455
3,0,1,7,9,2,44,1.886402
3,0,1,7,9,2,44,1.88637
3,0,1,7,10,2,44,1.921003
3,0,1,7,10,2,44,1.920913
3,0,1,7,10,2,44,1.920927
3,0,1,7,10,2,44,1.920812
3,0,1,7,10,2,44,1.920778
3,0,1,7,11,2,44,1.970108
3,0,1,7,11,2,44,1.970156
3,0,1,7,11,2,44,1.970094
3,0,1,7,11,2,44,1.970041
3,0,1,7,11,2,44,1.970033
3,0,1,7,12,2,44,1.920657
3,0,1,7,12,2,44,1.911325
3,0,1,7,12,2,44,1.911358
3,0,1,7,12,2,44,1.911385
3,0,1,7,12,2,44,1.911175
3,0,1,7,13,2,44,1.781526
3,0,1,7,13,2,44,1.781746
3,0,1,7,13,2,44,1.781518
3,0,1,7,13,2,44,1.781356
3,0,1,7,13,2,44,1.781301
3,0,1,7,9999,3,44,3.714914
3,0,1,7,9999,3,44,3.714649
3,0,1,7,9999,3,44,3.71485
3,0,1,7,9999,3,44,3.715064
3,0,1,7,9999,3,44,3.714788
