"Machine";"Table schema";"Query";"Compiler";"Opt. level";"Layout name";"Chunk size [tuples]";"Chunk size provided at";"Chunk sizes considered";"ConfIntLow";"ConfIntHigh";"run1";"run2";"run3";"run4";"run5";"Best solution"
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX6";"64";"Runtime";"Powers of 2";0.471116043564718;0.472676756435282;0.472105;0.471883;0.471864;0.471764;0.471866;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX7";"128";"Runtime";"Powers of 2";0.466028402709813;0.467737597290187;0.46702;0.466789;0.467043;0.46675;0.466813;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX8";"256";"Runtime";"Powers of 2";0.544794204542558;0.545866595457442;0.545425;0.545412;0.545306;0.545287;0.545222;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX9";"512";"Runtime";"Powers of 2";0.502731108065976;0.506507691934024;0.504796;0.504396;0.504401;0.505073;0.504431;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX10";"1024";"Runtime";"Powers of 2";0.337941678188353;0.338803521811647;0.338408;0.338454;0.338275;0.338334;0.338392;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX11";"2048";"Runtime";"Powers of 2";0.338800038391971;0.339908761608029;0.339417;0.33934;0.339331;0.339226;0.339458;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX12";"4096";"Runtime";"Powers of 2";0.339955249274952;0.340642350725048;0.340346;0.340245;0.340237;0.340355;0.340311;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX0";"1";"Compile time";"Powers of 2";0.376720542952357;0.377871057047643;0.377445;0.377325;0.377255;0.377234;0.37722;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX1";"2";"Compile time";"Powers of 2";0.313326073149012;0.329073926850988;0.31912;0.320844;0.322026;0.322042;0.321968;t
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX2";"4";"Compile time";"Powers of 2";0.388176868055509;0.390272331944491;0.389368;0.389066;0.389213;0.389054;0.389422;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX3";"8";"Compile time";"Powers of 2";0.378318127300324;0.379263872699676;0.378868;0.378864;0.378729;0.378793;0.378701;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX4";"16";"Compile time";"Powers of 2";0.402847484779208;0.404854115220792;0.403872;0.403726;0.403692;0.404102;0.403862;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX5";"32";"Compile time";"Powers of 2";0.398203236172929;0.415713563827071;0.408071;0.407685;0.408149;0.405142;0.405745;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX6";"64";"Compile time";"Powers of 2";0.466555533621717;0.468660866378283;0.467775;0.467744;0.467665;0.46745;0.467407;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX7";"128";"Compile time";"Powers of 2";0.4678546933128;0.4742178066872;0.470299;0.471334;0.471154;0.471358;;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX8";"256";"Compile time";"Powers of 2";0.553164459212943;0.553912740787057;0.553637;0.553556;0.553494;0.553506;0.5535;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX9";"512";"Compile time";"Powers of 2";0.509648492036732;0.521363507963268;0.516132;0.51579;0.513835;0.51583;0.515943;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX10";"1024";"Compile time";"Powers of 2";0.341020866997936;0.342273133002064;0.341778;0.341598;0.341659;0.341691;0.341509;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX11";"2048";"Compile time";"Powers of 2";0.341718012637492;0.342883987362508;0.342247;0.342308;0.342282;0.342456;0.342212;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"columnX12";"4096";"Compile time";"Powers of 2";0.342408235627744;0.343139764372256;0.342858;0.342743;0.342771;0.342797;0.342701;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"column";"n/a";"n/a";"n/a";0.333299246935872;0.348143953064128;0.338713;0.34052;0.34142;0.341401;0.341554;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O2";"row";"n/a";"n/a";"n/a";0.376026673523773;0.378133726476227;0.377076;0.376983;0.376991;0.376976;0.377375;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX0";"1";"Runtime";"Powers of 2";1.19465526709777;1.19557793290223;1.195176;1.195116;1.195178;1.195118;1.194995;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX1";"2";"Runtime";"Powers of 2";0.79541512477896;0.84215087522104;0.823737;0.816263;0.821331;0.814438;0.818146;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX2";"4";"Runtime";"Powers of 2";0.578215971303909;0.579246028696091;0.578749;0.578622;0.57867;0.578802;0.578812;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX3";"8";"Runtime";"Powers of 2";0.618157439391889;0.620630960608111;0.619664;0.619545;0.619256;0.619207;0.619299;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX4";"16";"Runtime";"Powers of 2";0.42480017522076;0.43011462477924;0.428082;0.427641;0.42715;0.426996;0.427418;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX5";"32";"Runtime";"Powers of 2";0.375341272693277;0.376432327306723;0.37604;0.375827;0.375865;0.375871;0.375831;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX6";"64";"Runtime";"Powers of 2";0.357113784407083;0.357797015592917;0.357525;0.357496;0.35742;0.357446;0.35739;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX7";"128";"Runtime";"Powers of 2";0.365745696757624;0.366803103242376;0.366379;0.366168;0.366239;0.366342;0.366244;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX8";"256";"Runtime";"Powers of 2";0.460780254550279;0.462826545449721;0.462025;0.461698;0.461932;0.46165;0.461712;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX9";"512";"Runtime";"Powers of 2";0.422674239885713;0.424599760114287;0.423775;0.423481;0.423704;0.423766;0.423459;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX10";"1024";"Runtime";"Powers of 2";0.267042581937155;0.268000218062845;0.267654;0.267455;0.267514;0.267489;0.267495;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX11";"2048";"Runtime";"Powers of 2";0.265722506674775;0.266431093325225;0.266144;0.266015;0.266056;0.266039;0.26613;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX12";"4096";"Runtime";"Powers of 2";0.266157576732727;0.267512823267273;0.266935;0.26697;0.266761;0.266731;0.266779;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX0";"1";"Compile time";"Powers of 2";0.34137599857718;0.34262520142282;0.34217;0.34197;0.342008;0.341935;0.34192;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX1";"2";"Compile time";"Powers of 2";0.321897274618528;0.322788725381472;0.32245;0.322383;0.322293;0.322308;0.322281;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX2";"4";"Compile time";"Powers of 2";0.316702711895509;0.319423288104491;0.318442;0.318034;0.317918;0.318013;0.317908;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX3";"8";"Compile time";"Powers of 2";0.355899541489905;0.357392458510095;0.356845;0.35662;0.356579;0.356532;0.356654;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX4";"16";"Compile time";"Powers of 2";0.322182793601126;0.325747606398875;0.324258;0.323485;0.324009;0.324013;0.324061;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX5";"32";"Compile time";"Powers of 2";0.359283415185314;0.360466584814686;0.36001;0.359774;0.359896;0.359793;0.359902;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX6";"64";"Compile time";"Powers of 2";0.347512365353843;0.349453634646157;0.348714;0.348365;0.348403;0.348575;0.348358;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX7";"128";"Compile time";"Powers of 2";0.360122003777798;0.361434396222202;0.360932;0.360719;0.360702;0.360845;0.360693;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX8";"256";"Compile time";"Powers of 2";0.393727617309978;0.502716382690022;0.454029;0.453913;0.45385;0.434013;0.445305;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX9";"512";"Compile time";"Powers of 2";0.418971483824949;0.420526516175051;0.419899;0.419839;0.419726;0.419577;0.419704;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX10";"1024";"Compile time";"Powers of 2";0.265118622331819;0.266098577668181;0.265595;0.265593;0.265617;0.265729;0.265509;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX11";"2048";"Compile time";"Powers of 2";0.264113521191261;0.265202878808739;0.264806;0.26467;0.264593;0.264604;0.264618;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"columnX12";"4096";"Compile time";"Powers of 2";0.265691193229331;0.267536006770669;0.266862;0.266486;0.266532;0.266556;0.266632;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"row";"n/a";"n/a";"n/a";0.34058982413646;0.34151577586354;0.341107;0.341006;0.341001;0.340993;0.341157;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"g++";"-O3";"column";"n/a";"n/a";"n/a";0.26393810369937;0.26489149630063;0.264345;0.264367;0.26443;0.264392;0.26454;t
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX0";"1";"Runtime";"Powers of 2";0.847251913966058;0.848680486033942;0.848147;0.847941;0.847913;0.847839;0.847991;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX1";"2";"Runtime";"Powers of 2";0.796558023321776;0.799648776678224;0.798341;0.798182;0.797691;0.798079;0.798224;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX2";"4";"Runtime";"Powers of 2";0.724102855920111;0.725835144079889;0.72516;0.72478;0.725028;0.724951;0.724926;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX3";"8";"Runtime";"Powers of 2";0.708118452892374;0.709243547107626;0.708694;0.708683;0.708703;0.708788;0.708537;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX4";"16";"Runtime";"Powers of 2";0.704345719592597;0.705755880407403;0.704962;0.705171;0.705135;0.705081;0.704905;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX5";"32";"Runtime";"Powers of 2";0.708039686080545;0.712157113919455;0.710241;0.709508;0.710297;0.710238;0.710208;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX6";"64";"Runtime";"Powers of 2";0.747582097665977;0.751161102334023;0.749719;0.749443;0.749283;0.749475;0.748938;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX7";"128";"Runtime";"Powers of 2";0.732510770237291;0.736400029762709;0.734963;0.734422;0.734462;0.73431;0.73412;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX8";"256";"Runtime";"Powers of 2";0.776581820831448;0.777834179168552;0.777151;0.777115;0.777276;0.777147;0.777351;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX9";"512";"Runtime";"Powers of 2";0.724578900214348;0.739482699785652;0.732588;0.732567;0.732584;0.729884;0.732531;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX10";"1024";"Runtime";"Powers of 2";0.668904405940009;0.669626794059991;0.669358;0.669271;0.669211;0.669221;0.669267;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX11";"2048";"Runtime";"Powers of 2";0.671718947983773;0.673154652016227;0.67256;0.672497;0.672256;0.672467;0.672404;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX12";"4096";"Runtime";"Powers of 2";0.671181367093286;0.671914232906714;0.671643;0.671497;0.671501;0.671556;0.671542;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX0";"1";"Compile time";"Powers of 2";0.412830740411387;0.413671659588613;0.41331;0.41319;0.413333;0.413186;0.413237;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX1";"2";"Compile time";"Powers of 2";0.472392941007863;0.475644258992137;0.474313;0.473958;0.473615;0.474046;0.474161;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX2";"4";"Compile time";"Powers of 2";0.394596796346588;0.395533203653412;0.395175;0.395039;0.395106;0.394987;0.395018;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX3";"8";"Compile time";"Powers of 2";0.377126283071447;0.378799216928554;0.378157;0.377888;0.377929;0.377877;;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX4";"16";"Compile time";"Powers of 2";0.461457887710815;0.488753312289185;0.478539;0.474052;0.473631;0.47604;0.473266;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX5";"32";"Compile time";"Powers of 2";0.42914638821066;0.43011361178934;0.429712;0.429596;0.42971;0.429596;0.429536;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX6";"64";"Compile time";"Powers of 2";0.429304273276121;0.431241726723879;0.430541;0.430202;0.430179;0.430278;0.430165;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX7";"128";"Compile time";"Powers of 2";0.43662574899108;0.43780425100892;0.437298;0.437333;0.437145;0.437179;0.43712;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX8";"256";"Compile time";"Powers of 2";0.537837719150495;0.538994680849505;0.538549;0.538398;0.538462;0.538306;0.538366;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX9";"512";"Compile time";"Powers of 2";0.4770797769329;0.4811887230671;0.479473;0.479204;0.478696;0.479164;;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX10";"1024";"Compile time";"Powers of 2";0.315479199967236;0.316238800032764;0.315952;0.315843;0.315801;0.315885;0.315814;t
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX11";"2048";"Compile time";"Powers of 2";0.316326732255379;0.318788867744622;0.317812;0.317732;0.317436;0.31742;0.317389;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"columnX12";"4096";"Compile time";"Powers of 2";0.317783475288475;0.318506524711525;0.318152;0.318156;0.318088;0.318096;0.318233;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"column";"n/a";"n/a";"n/a";0.476754933253798;0.478604666746202;0.477616;0.477632;0.477489;0.477843;0.477819;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O1";"row";"n/a";"n/a";"n/a";0.41329966397085;0.41436953602915;0.413753;0.413787;0.413777;0.41393;0.413926;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX0";"1";"Runtime";"Powers of 2";0.668675866628769;0.669270933371231;0.669004;0.669012;0.668922;0.66892;0.669009;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX1";"2";"Runtime";"Powers of 2";0.530051770076827;0.533085429923173;0.531916;0.531499;0.531518;0.531661;0.531249;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX2";"4";"Runtime";"Powers of 2";0.42047569883714;0.42166710116286;0.421226;0.42108;0.421063;0.421014;0.420974;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX3";"8";"Runtime";"Powers of 2";0.390062470179592;0.399648729820408;0.395288;0.395049;0.39535;0.393493;0.395098;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX4";"16";"Runtime";"Powers of 2";0.394913251519014;0.396217548480986;0.395729;0.395549;0.39559;0.39545;0.395509;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX5";"32";"Runtime";"Powers of 2";0.407857918607089;0.410650481392911;0.408918;0.409136;0.409407;0.409462;0.409348;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX6";"64";"Runtime";"Powers of 2";0.456253458757723;0.457260141242277;0.456785;0.456878;0.456667;0.456705;0.456749;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX7";"128";"Runtime";"Powers of 2";0.458230175882588;0.470299024117412;0.464836;0.464879;0.464856;0.464133;0.462619;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX8";"256";"Runtime";"Powers of 2";0.562580452204514;0.564486347795486;0.563745;0.563316;0.563504;0.56357;0.563532;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX9";"512";"Runtime";"Powers of 2";0.517562058726831;0.519647141273169;0.51835;0.518629;0.518543;0.518728;0.518773;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX10";"1024";"Runtime";"Powers of 2";0.385215833442831;0.386268966557169;0.385767;0.385873;0.385667;0.385736;0.385669;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX11";"2048";"Runtime";"Powers of 2";0.388090375847043;0.389446424152957;0.388848;0.388861;0.388618;0.388828;0.388687;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX12";"4096";"Runtime";"Powers of 2";0.387824027611076;0.388618372388924;0.388315;0.388212;0.388194;0.388243;0.388142;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX0";"1";"Compile time";"Powers of 2";0.412386568390073;0.413559431609927;0.413124;0.412991;0.412955;0.412918;0.412877;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX1";"2";"Compile time";"Powers of 2";0.306928749712285;0.361287250287715;0.337459;0.337296;0.329671;0.337142;0.328972;t
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX2";"4";"Compile time";"Powers of 2";0.31435324971981;0.31526515028019;0.314895;0.31485;0.314765;0.314708;0.314828;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX3";"8";"Compile time";"Powers of 2";0.331227131042645;0.332528368957355;0.332023;0.331826;0.331871;0.331791;;t
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX4";"16";"Compile time";"Powers of 2";0.417390935638572;0.418786264361428;0.418268;0.418059;0.417993;0.41812;0.418003;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX5";"32";"Compile time";"Powers of 2";0.428539687122359;0.430737912877641;0.429884;0.429766;0.429519;0.42955;0.429475;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX6";"64";"Compile time";"Powers of 2";0.433660626559907;0.436396973440093;0.435041;0.435155;0.435301;0.434923;0.434724;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX7";"128";"Compile time";"Powers of 2";0.427614377860159;0.448960822139841;0.435224;0.438951;0.439313;0.438968;0.438982;f
"Intel Xeon E5-2407 (Sandy Bridge)";"(int a, int b)";"SELECT SUM(a*b) FROM t";"clang++";"-O2";"columnX8";"256";"Compile time";"Powers of 2";0.535018227422497;0.537434972577503;0.536434;0.536084;0.536376;0.536266;0.535973;f
